BusinessEntityID,SalesOrderNumber,SalesOrderDetail,OrderDate,Product,ProductCategory,SalesAmount
3985,SO69642,105216,3/31/2014,"Road-550-W Yellow, 48",Bikes,926.17
3985,SO69642,105217,3/31/2014,Road Bottle Cage,Accessories,1803.08
3985,SO69642,105218,3/31/2014,Water Bottle - 30 oz.,Accessories,4029.19
10136,SO69643,105219,3/31/2014,"Road-550-W Yellow, 48",Bikes,267.76
10136,SO69643,105220,3/31/2014,"Sport-100 Helmet, Black",Accessories,4739.53
11711,SO69644,105221,3/31/2014,"Road-550-W Yellow, 48",Bikes,"2,591.34"
11711,SO69644,105222,3/31/2014,"Long-Sleeve Logo Jersey, M",Clothing,934
11711,SO69644,105223,3/31/2014,AWC Logo Cap,Clothing,1247.11
13561,SO69645,105224,3/31/2014,"Road-550-W Yellow, 44",Bikes,"4,672.42"
13561,SO69645,105225,3/31/2014,"Sport-100 Helmet, Red",Accessories,4102.78
3050,SO69646,105226,3/31/2014,"Road-550-W Yellow, 44",Bikes,"1,562.00"
3050,SO69646,105227,3/31/2014,"Long-Sleeve Logo Jersey, S",Clothing,4055.94
5300,SO69647,105228,3/31/2014,"Road-750 Black, 52",Bikes,616.38
5300,SO69647,105229,3/31/2014,Road Bottle Cage,Accessories,4089.74
5300,SO69647,105230,3/31/2014,Water Bottle - 30 oz.,Accessories,2599.39
18210,SO69648,105231,3/31/2014,"Road-750 Black, 58",Bikes,2291.54
18210,SO69648,105232,3/31/2014,Road Bottle Cage,Accessories,1418.19
15186,SO69649,105233,3/31/2014,"Road-750 Black, 48",Bikes,570.5
15186,SO69649,105234,3/31/2014,AWC Logo Cap,Clothing,1029.99
3719,SO69650,105235,3/31/2014,"Road-750 Black, 48",Bikes,4984.74
3719,SO69650,105236,3/31/2014,Road Bottle Cage,Accessories,809.85
3719,SO69650,105237,3/31/2014,Water Bottle - 30 oz.,Accessories,2787.52
3719,SO69650,105238,3/31/2014,"Sport-100 Helmet, Black",Accessories,3673.04
6912,SO69651,105239,3/31/2014,"Road-750 Black, 58",Bikes,3636.78
6912,SO69651,105240,3/31/2014,Water Bottle - 30 oz.,Accessories,4654.37
6912,SO69651,105241,3/31/2014,Road Bottle Cage,Accessories,4118
6912,SO69651,105242,3/31/2014,Hydration Pack - 70 oz.,Accessories,2164.51
13549,SO69652,105243,3/31/2014,"Road-350-W Yellow, 42",Bikes,"2,109.57"
13549,SO69652,105244,3/31/2014,"Sport-100 Helmet, Blue",Accessories,3326.47
19870,SO69653,105245,3/31/2014,"Touring-3000 Yellow, 58",Bikes,4549.04
19870,SO69653,105246,3/31/2014,"Half-Finger Gloves, M",Clothing,4104.65
19870,SO69653,105247,3/31/2014,"Sport-100 Helmet, Red",Accessories,1300.66
6416,SO69654,105248,3/31/2014,"Touring-3000 Blue, 50",Bikes,611.35
12142,SO69655,105249,3/31/2014,"Touring-1000 Yellow, 54",Bikes,"3,014.97"
12142,SO69655,105250,3/31/2014,"Sport-100 Helmet, Black",Accessories,2205.18
4312,SO69656,105251,3/31/2014,"Touring-1000 Yellow, 50",Bikes,"4,651.63"
4312,SO69656,105252,3/31/2014,"Sport-100 Helmet, Red",Accessories,3959.21
18831,SO69657,105253,3/31/2014,"Road-350-W Yellow, 48",Bikes,177.29
18831,SO69657,105254,3/31/2014,Water Bottle - 30 oz.,Accessories,900.28
18831,SO69657,105255,3/31/2014,Road Bottle Cage,Accessories,4743.95
18831,SO69657,105256,3/31/2014,"Half-Finger Gloves, S",Clothing,1871.85
16165,SO69658,105257,3/31/2014,"Touring-1000 Blue, 60",Bikes,746.48
16165,SO69658,105258,3/31/2014,"Sport-100 Helmet, Blue",Accessories,4570.36
16165,SO69658,105259,3/31/2014,"Short-Sleeve Classic Jersey, L",Clothing,2649.44
18164,SO69659,105260,4/1/2014,Road Bottle Cage,Accessories,4702.5
18164,SO69659,105261,4/1/2014,Water Bottle - 30 oz.,Accessories,497.01
18164,SO69659,105262,4/1/2014,"Half-Finger Gloves, M",Clothing,3585
15978,SO69660,105263,4/1/2014,Bike Wash - Dissolver,Accessories,1174.89
3854,SO69661,105264,4/1/2014,LL Mountain Tire,Accessories,3793.22
12919,SO69662,105265,4/1/2014,Water Bottle - 30 oz.,Accessories,2645.89
12919,SO69662,105266,4/1/2014,"Sport-100 Helmet, Blue",Accessories,535.93
4706,SO69663,105267,4/1/2014,Touring Tire Tube,Accessories,1672.71
4706,SO69663,105268,4/1/2014,"Short-Sleeve Classic Jersey, M",Clothing,3791.27
4762,SO69664,105269,4/1/2014,"Sport-100 Helmet, Blue",Accessories,3811.45
6768,SO69665,105270,4/1/2014,Road Tire Tube,Accessories,3614.86
6768,SO69665,105271,4/1/2014,"Sport-100 Helmet, Blue",Accessories,445.97
12513,SO69666,105272,4/1/2014,Road Tire Tube,Accessories,3002.27
12513,SO69666,105273,4/1/2014,Patch Kit/8 Patches,Accessories,4741.31
20603,SO69667,105274,4/1/2014,Road Tire Tube,Accessories,804.46
20603,SO69667,105275,4/1/2014,HL Road Tire,Accessories,2438.46
20603,SO69667,105276,4/1/2014,Patch Kit/8 Patches,Accessories,486.09
13833,SO69668,105277,4/1/2014,Road Tire Tube,Accessories,2453.2
13833,SO69668,105278,4/1/2014,HL Road Tire,Accessories,4238.88
13833,SO69668,105279,4/1/2014,Patch Kit/8 Patches,Accessories,3583.65
18594,SO69669,105280,4/1/2014,"Mountain-400-W Silver, 38",Bikes,806.09
18594,SO69669,105281,4/1/2014,Bike Wash - Dissolver,Accessories,4316.79
7440,SO69670,105282,4/1/2014,Patch Kit/8 Patches,Accessories,2951
12569,SO69671,105283,4/1/2014,Mountain Tire Tube,Accessories,4985.13
12569,SO69671,105284,4/1/2014,LL Mountain Tire,Accessories,4924.32
12569,SO69671,105285,4/1/2014,"Sport-100 Helmet, Blue",Accessories,4884.14
13287,SO69672,105286,4/1/2014,LL Road Tire,Accessories,1403.35
13287,SO69672,105287,4/1/2014,Road Tire Tube,Accessories,4686.53
20745,SO69673,105288,4/1/2014,HL Road Tire,Accessories,3270.36
20745,SO69673,105289,4/1/2014,Road Tire Tube,Accessories,3251.55
20745,SO69673,105290,4/1/2014,Patch Kit/8 Patches,Accessories,110
17961,SO69674,105291,4/1/2014,Road Tire Tube,Accessories,4770.4
17961,SO69674,105292,4/1/2014,HL Road Tire,Accessories,3577.36
17961,SO69674,105293,4/1/2014,"Half-Finger Gloves, M",Clothing,4090.77
19476,SO69675,105294,4/1/2014,ML Mountain Tire,Accessories,4176.65
19476,SO69675,105295,4/1/2014,Mountain Tire Tube,Accessories,414.45
19476,SO69675,105296,4/1/2014,Fender Set - Mountain,Accessories,2179.81
20446,SO69676,105297,4/1/2014,ML Mountain Tire,Accessories,2138.75
20446,SO69676,105298,4/1/2014,Mountain Tire Tube,Accessories,3585.23
20446,SO69676,105299,4/1/2014,Fender Set - Mountain,Accessories,4118.11
20446,SO69676,105300,4/1/2014,Hydration Pack - 70 oz.,Accessories,4448.3
3490,SO69677,105301,4/1/2014,HL Road Tire,Accessories,1672.2
3490,SO69677,105302,4/1/2014,Road Tire Tube,Accessories,1718.47
3490,SO69677,105303,4/1/2014,"Sport-100 Helmet, Blue",Accessories,1231.56
17486,SO69678,105304,4/1/2014,Mountain Tire Tube,Accessories,3166.22
17486,SO69678,105305,4/1/2014,ML Mountain Tire,Accessories,629.97
17486,SO69678,105306,4/1/2014,"Sport-100 Helmet, Red",Accessories,2894.55
9931,SO69679,105307,4/1/2014,Mountain Bottle Cage,Accessories,928.01
9931,SO69679,105308,4/1/2014,Water Bottle - 30 oz.,Accessories,4691.72
9931,SO69679,105309,4/1/2014,"Classic Vest, M",Clothing,2140.82
4332,SO69680,105310,4/1/2014,Mountain Bottle Cage,Accessories,3395
4332,SO69680,105311,4/1/2014,Water Bottle - 30 oz.,Accessories,3861.21
4332,SO69680,105312,4/1/2014,"Half-Finger Gloves, S",Clothing,1361.38
13584,SO69681,105313,4/1/2014,"Women's Mountain Shorts, L",Clothing,3835.09
2955,SO69682,105314,4/1/2014,"Women's Mountain Shorts, M",Clothing,3935.45
2955,SO69682,105315,4/1/2014,"Long-Sleeve Logo Jersey, M",Clothing,1547.32
20606,SO69683,105316,4/1/2014,"Women's Mountain Shorts, M",Clothing,3568.89
8600,SO69684,105317,4/1/2014,"Women's Mountain Shorts, S",Clothing,1169.7
8600,SO69684,105318,4/1/2014,AWC Logo Cap,Clothing,2526
14923,SO69685,105319,4/1/2014,Mountain Tire Tube,Accessories,888.75
14923,SO69685,105320,4/1/2014,"Half-Finger Gloves, M",Clothing,3237.12
14923,SO69685,105321,4/1/2014,"Sport-100 Helmet, Blue",Accessories,1775.09
14553,SO69686,105322,4/1/2014,Mountain Tire Tube,Accessories,554.96
14553,SO69686,105323,4/1/2014,Patch Kit/8 Patches,Accessories,4081.59
12012,SO69687,105324,4/1/2014,Mountain Tire Tube,Accessories,3583.93
12012,SO69687,105325,4/1/2014,Patch Kit/8 Patches,Accessories,691.65
6029,SO69688,105326,4/1/2014,Mountain Tire Tube,Accessories,3641.91
6029,SO69688,105327,4/1/2014,Mountain Bottle Cage,Accessories,4118.19
6029,SO69688,105328,4/1/2014,Water Bottle - 30 oz.,Accessories,3018.19
6029,SO69688,105329,4/1/2014,AWC Logo Cap,Clothing,3814.6
16752,SO69689,105330,4/1/2014,Mountain Tire Tube,Accessories,857.01
16752,SO69689,105331,4/1/2014,LL Mountain Tire,Accessories,2311.7
17853,SO69690,105332,4/1/2014,Mountain Tire Tube,Accessories,2627.46
17853,SO69690,105333,4/1/2014,Patch Kit/8 Patches,Accessories,1101.26
6004,SO69691,105334,4/1/2014,Mountain Tire Tube,Accessories,182.53
6004,SO69691,105335,4/1/2014,Patch Kit/8 Patches,Accessories,3577.8
6004,SO69691,105336,4/1/2014,Bike Wash - Dissolver,Accessories,4701.79
8633,SO69692,105337,4/1/2014,Mountain Tire Tube,Accessories,3717.31
8633,SO69692,105338,4/1/2014,"Sport-100 Helmet, Red",Accessories,3393.15
12684,SO69693,105339,4/1/2014,Fender Set - Mountain,Accessories,1303.19
12684,SO69693,105340,4/1/2014,Hitch Rack - 4-Bike,Accessories,361.22
17706,SO69694,105341,4/1/2014,Fender Set - Mountain,Accessories,1091.28
17706,SO69694,105342,4/1/2014,"Sport-100 Helmet, Red",Accessories,3284.02
13923,SO69695,105343,4/1/2014,ML Road Tire,Accessories,4283.05
18738,SO69696,105344,4/1/2014,ML Road Tire,Accessories,2105.72
18738,SO69696,105345,4/1/2014,Road Tire Tube,Accessories,3166.83
18738,SO69696,105346,4/1/2014,Patch Kit/8 Patches,Accessories,3983.83
20325,SO69697,105347,4/1/2014,Road Tire Tube,Accessories,4813.66
20325,SO69697,105348,4/1/2014,Hydration Pack - 70 oz.,Accessories,2357.97
20325,SO69697,105349,4/1/2014,"Sport-100 Helmet, Blue",Accessories,4061.22
12558,SO69698,105350,4/1/2014,Touring Tire,Accessories,4078.16
12558,SO69698,105351,4/1/2014,Touring Tire Tube,Accessories,3351.79
12558,SO69698,105352,4/1/2014,Patch Kit/8 Patches,Accessories,4504.35
13134,SO69699,105353,4/1/2014,Road Tire Tube,Accessories,1492.14
13134,SO69699,105354,4/1/2014,LL Road Tire,Accessories,2564.69
13134,SO69699,105355,4/1/2014,Patch Kit/8 Patches,Accessories,4825.8
17479,SO69700,105356,4/1/2014,HL Mountain Tire,Accessories,1763.02
17479,SO69700,105357,4/1/2014,Mountain Tire Tube,Accessories,1890.88
17479,SO69700,105358,4/1/2014,Fender Set - Mountain,Accessories,3243.69
17479,SO69700,105359,4/1/2014,AWC Logo Cap,Clothing,2371.07
17479,SO69700,105360,4/1/2014,"Long-Sleeve Logo Jersey, S",Clothing,281.19
8322,SO69701,105361,4/1/2014,"Mountain-500 Black, 48",Bikes,3983.85
8322,SO69701,105362,4/1/2014,Water Bottle - 30 oz.,Accessories,3184.15
8322,SO69701,105363,4/1/2014,Mountain Bottle Cage,Accessories,3962.76
8322,SO69701,105364,4/1/2014,"Sport-100 Helmet, Blue",Accessories,2893.84
6095,SO69702,105365,4/1/2014,"Mountain-200 Silver, 38",Bikes,201.11
6095,SO69702,105366,4/1/2014,Hitch Rack - 4-Bike,Accessories,1416.43
17324,SO69703,105367,4/1/2014,"Mountain-200 Black, 46",Bikes,"3,691.30"
17324,SO69703,105368,4/1/2014,HL Mountain Tire,Accessories,4551.45
17324,SO69703,105369,4/1/2014,Mountain Tire Tube,Accessories,2425.16
17324,SO69703,105370,4/1/2014,"Sport-100 Helmet, Black",Accessories,3530.11
7816,SO69704,105371,4/1/2014,"Mountain-200 Black, 46",Bikes,674.82
7816,SO69704,105372,4/1/2014,Water Bottle - 30 oz.,Accessories,2223.19
7816,SO69704,105373,4/1/2014,"Racing Socks, M",Clothing,4928.32
7816,SO69704,105374,4/1/2014,Mountain Bottle Cage,Accessories,541.45
8232,SO69705,105375,4/1/2014,"Mountain-400-W Silver, 46",Bikes,3861.43
8232,SO69705,105376,4/1/2014,Fender Set - Mountain,Accessories,3878.88
11500,SO69706,105377,4/1/2014,"Mountain-200 Black, 42",Bikes,"2,512.82"
11500,SO69706,105378,4/1/2014,"Half-Finger Gloves, S",Clothing,3662.04
11500,SO69706,105379,4/1/2014,Fender Set - Mountain,Accessories,3773.76
15304,SO69707,105380,4/1/2014,"Road-550-W Yellow, 42",Bikes,"3,623.33"
15304,SO69707,105381,4/1/2014,"Sport-100 Helmet, Blue",Accessories,1422
1745,SO69708,105382,4/1/2014,"Mountain-400-W Silver, 40",Bikes,2639.94
1745,SO69708,105383,4/1/2014,Hitch Rack - 4-Bike,Accessories,4726.32
13118,SO69709,105384,4/1/2014,"Mountain-200 Silver, 46",Bikes,"2,362.02"
13118,SO69709,105385,4/1/2014,Hydration Pack - 70 oz.,Accessories,3118.44
13118,SO69709,105386,4/1/2014,Bike Wash - Dissolver,Accessories,2457.65
12391,SO69710,105387,4/1/2014,"Mountain-200 Black, 46",Bikes,"2,336.83"
12391,SO69710,105388,4/1/2014,Fender Set - Mountain,Accessories,494.28
12391,SO69710,105389,4/1/2014,"Classic Vest, M",Clothing,981.07
7576,SO69711,105390,4/1/2014,"Road-750 Black, 52",Bikes,469.08
7576,SO69711,105391,4/1/2014,Road Tire Tube,Accessories,2907.12
7576,SO69711,105392,4/1/2014,LL Road Tire,Accessories,1765.01
7576,SO69711,105393,4/1/2014,Bike Wash - Dissolver,Accessories,4144.83
3919,SO69712,105394,4/1/2014,"Road-750 Black, 58",Bikes,2120.2
5928,SO69713,105395,4/1/2014,"Road-550-W Yellow, 38",Bikes,"4,411.50"
5928,SO69713,105396,4/1/2014,Water Bottle - 30 oz.,Accessories,2413.88
5928,SO69713,105397,4/1/2014,Road Bottle Cage,Accessories,3182.05
5928,SO69713,105398,4/1/2014,"Half-Finger Gloves, M",Clothing,2483.91
14558,SO69714,105399,4/1/2014,"Road-550-W Yellow, 42",Bikes,"1,001.04"
14558,SO69714,105400,4/1/2014,"Short-Sleeve Classic Jersey, M",Clothing,2915.32
12211,SO69715,105401,4/1/2014,"Road-350-W Yellow, 48",Bikes,"4,026.80"
12211,SO69715,105402,4/1/2014,"Sport-100 Helmet, Red",Accessories,1847.08
12211,SO69715,105403,4/1/2014,"Classic Vest, S",Clothing,3780.57
4349,SO69716,105404,4/1/2014,"Road-350-W Yellow, 42",Bikes,"2,199.93"
4349,SO69716,105405,4/1/2014,"Short-Sleeve Classic Jersey, S",Clothing,2828.38
14188,SO69717,105406,4/1/2014,"Road-550-W Yellow, 42",Bikes,"3,857.59"
14188,SO69717,105407,4/1/2014,ML Road Tire,Accessories,3777.7
14288,SO69718,105408,4/1/2014,"Road-550-W Yellow, 38",Bikes,"1,043.22"
14288,SO69718,105409,4/1/2014,"Sport-100 Helmet, Blue",Accessories,2007.64
11112,SO69719,105410,4/1/2014,"Road-550-W Yellow, 40",Bikes,"2,846.48"
11112,SO69719,105411,4/1/2014,"Sport-100 Helmet, Blue",Accessories,2265.66
11112,SO69719,105412,4/1/2014,AWC Logo Cap,Clothing,2738.84
14693,SO69720,105413,4/1/2014,"Road-550-W Yellow, 42",Bikes,"4,696.13"
14693,SO69720,105414,4/1/2014,"Long-Sleeve Logo Jersey, S",Clothing,4410.01
14693,SO69720,105415,4/1/2014,AWC Logo Cap,Clothing,1153.45
12250,SO69721,105416,4/1/2014,"Touring-1000 Blue, 60",Bikes,"2,587.80"
12250,SO69721,105417,4/1/2014,"Short-Sleeve Classic Jersey, XL",Clothing,4856.96
12421,SO69722,105418,4/2/2014,Fender Set - Mountain,Accessories,1464.53
12421,SO69722,105419,4/2/2014,Hitch Rack - 4-Bike,Accessories,2977.58
20073,SO69723,105420,4/2/2014,Fender Set - Mountain,Accessories,3266.68
13794,SO69724,105421,4/2/2014,Water Bottle - 30 oz.,Accessories,1198.11
13794,SO69724,105422,4/2/2014,Patch Kit/8 Patches,Accessories,3666.46
17033,SO69725,105423,4/2/2014,"Women's Mountain Shorts, M",Clothing,2632.45
17566,SO69726,105424,4/2/2014,Road Tire Tube,Accessories,1330.35
17566,SO69726,105425,4/2/2014,Patch Kit/8 Patches,Accessories,2271.96
17761,SO69727,105426,4/2/2014,Road Tire Tube,Accessories,3759.56
14429,SO69728,105427,4/2/2014,Water Bottle - 30 oz.,Accessories,2706.52
14429,SO69728,105428,4/2/2014,Mountain Bottle Cage,Accessories,4163.81
14429,SO69728,105429,4/2/2014,Hydration Pack - 70 oz.,Accessories,4592.98
17781,SO69729,105430,4/2/2014,AWC Logo Cap,Clothing,842.03
12421,SO69730,105431,4/2/2014,AWC Logo Cap,Clothing,367.75
15575,SO69731,105432,4/2/2014,"Road-250 Black, 52",Bikes,"1,482.96"
15575,SO69731,105433,4/2/2014,HL Road Tire,Accessories,2860.5
15575,SO69731,105434,4/2/2014,"Half-Finger Gloves, S",Clothing,3552.51
17526,SO69732,105435,4/2/2014,"Mountain-400-W Silver, 38",Bikes,105.98
17526,SO69732,105436,4/2/2014,Water Bottle - 30 oz.,Accessories,466.52
17526,SO69732,105437,4/2/2014,Mountain Bottle Cage,Accessories,655.72
5298,SO69733,105438,4/2/2014,"Mountain-400-W Silver, 42",Bikes,2666.38
5298,SO69733,105439,4/2/2014,Mountain Bottle Cage,Accessories,1356.65
5298,SO69733,105440,4/2/2014,Water Bottle - 30 oz.,Accessories,4583.91
6458,SO69734,105441,4/2/2014,"Mountain-400-W Silver, 42",Bikes,1697.82
6458,SO69734,105442,4/2/2014,ML Mountain Tire,Accessories,422.66
6458,SO69734,105443,4/2/2014,Patch Kit/8 Patches,Accessories,628.15
6458,SO69734,105444,4/2/2014,Hitch Rack - 4-Bike,Accessories,4093.53
11092,SO69735,105445,4/2/2014,"Mountain-200 Silver, 42",Bikes,454.69
11092,SO69735,105446,4/2/2014,Fender Set - Mountain,Accessories,2769.24
11092,SO69735,105447,4/2/2014,"Sport-100 Helmet, Red",Accessories,1150.88
17188,SO69736,105448,4/2/2014,"Mountain-200 Silver, 46",Bikes,"2,650.58"
17188,SO69736,105449,4/2/2014,"Sport-100 Helmet, Red",Accessories,4966.31
15259,SO69737,105450,4/2/2014,"Mountain-500 Black, 48",Bikes,1662.43
15259,SO69737,105451,4/2/2014,"Sport-100 Helmet, Blue",Accessories,1712.93
19546,SO69738,105452,4/2/2014,"Mountain-500 Silver, 44",Bikes,2893.11
19546,SO69738,105453,4/2/2014,LL Mountain Tire,Accessories,716.71
19546,SO69738,105454,4/2/2014,Mountain Tire Tube,Accessories,4538.66
19546,SO69738,105455,4/2/2014,"Sport-100 Helmet, Blue",Accessories,3686.14
2806,SO69739,105456,4/2/2014,"Sport-100 Helmet, Red",Accessories,1767.24
13098,SO69740,105457,4/2/2014,Touring Tire,Accessories,1412
13098,SO69740,105458,4/2/2014,Touring Tire Tube,Accessories,1012.65
13098,SO69740,105459,4/2/2014,Hydration Pack - 70 oz.,Accessories,2853.54
11619,SO69741,105460,4/2/2014,Touring Tire,Accessories,460.87
11619,SO69741,105461,4/2/2014,Touring Tire Tube,Accessories,4716.84
18251,SO69742,105462,4/2/2014,LL Mountain Tire,Accessories,338.94
18251,SO69742,105463,4/2/2014,Mountain Tire Tube,Accessories,2116.16
18251,SO69742,105464,4/2/2014,Patch Kit/8 Patches,Accessories,2706.9
5996,SO69743,105465,4/2/2014,LL Road Tire,Accessories,1315.79
5996,SO69743,105466,4/2/2014,AWC Logo Cap,Clothing,1153.99
5996,SO69743,105467,4/2/2014,"Short-Sleeve Classic Jersey, M",Clothing,3144.73
17540,SO69744,105468,4/2/2014,HL Road Tire,Accessories,3005.99
17540,SO69744,105469,4/2/2014,Hitch Rack - 4-Bike,Accessories,3733.93
20688,SO69745,105470,4/2/2014,Mountain Bottle Cage,Accessories,519.72
20688,SO69745,105471,4/2/2014,Water Bottle - 30 oz.,Accessories,302.78
20688,SO69745,105472,4/2/2014,"Sport-100 Helmet, Blue",Accessories,3081.86
20688,SO69745,105473,4/2/2014,"Long-Sleeve Logo Jersey, M",Clothing,2191.91
9858,SO69746,105474,4/2/2014,Mountain Tire Tube,Accessories,2265.47
9858,SO69746,105475,4/2/2014,ML Mountain Tire,Accessories,354.95
9858,SO69746,105476,4/2/2014,Patch Kit/8 Patches,Accessories,126.55
17791,SO69747,105477,4/2/2014,ML Mountain Tire,Accessories,2354.2
17791,SO69747,105478,4/2/2014,"Racing Socks, M",Clothing,745.31
4547,SO69748,105479,4/2/2014,Mountain Bottle Cage,Accessories,4700.36
4547,SO69748,105480,4/2/2014,Water Bottle - 30 oz.,Accessories,2631.2
4547,SO69748,105481,4/2/2014,Hydration Pack - 70 oz.,Accessories,2732.93
4839,SO69749,105482,4/2/2014,AWC Logo Cap,Clothing,4040.19
4839,SO69749,105483,4/2/2014,"Women's Mountain Shorts, S",Clothing,2887.98
12545,SO69750,105484,4/2/2014,Fender Set - Mountain,Accessories,2043.25
12545,SO69750,105485,4/2/2014,"Classic Vest, M",Clothing,355.75
3900,SO69751,105486,4/2/2014,Fender Set - Mountain,Accessories,1791.88
3900,SO69751,105487,4/2/2014,"Sport-100 Helmet, Red",Accessories,659.89
9913,SO69752,105488,4/2/2014,HL Mountain Tire,Accessories,3206.36
4352,SO69753,105489,4/2/2014,LL Mountain Tire,Accessories,2151.67
4352,SO69753,105490,4/2/2014,Mountain Tire Tube,Accessories,2600.73
4352,SO69753,105491,4/2/2014,Patch Kit/8 Patches,Accessories,3476.75
7231,SO69754,105492,4/2/2014,"Women's Mountain Shorts, S",Clothing,3348.97
11122,SO69755,105493,4/2/2014,ML Mountain Tire,Accessories,264.45
11122,SO69755,105494,4/2/2014,Patch Kit/8 Patches,Accessories,1277.37
16423,SO69756,105495,4/2/2014,Touring Tire,Accessories,1638.78
16423,SO69756,105496,4/2/2014,Touring Tire Tube,Accessories,3183.91
16423,SO69756,105497,4/2/2014,"Sport-100 Helmet, Black",Accessories,2810.95
5585,SO69757,105498,4/2/2014,Touring Tire Tube,Accessories,3080.27
5585,SO69757,105499,4/2/2014,Patch Kit/8 Patches,Accessories,4268.9
5585,SO69757,105500,4/2/2014,All-Purpose Bike Stand,Accessories,1225.54
14946,SO69758,105501,4/2/2014,HL Mountain Tire,Accessories,4774.73
14946,SO69758,105502,4/2/2014,Mountain Tire Tube,Accessories,1513.67
14946,SO69758,105503,4/2/2014,Fender Set - Mountain,Accessories,3828.53
14946,SO69758,105504,4/2/2014,"Sport-100 Helmet, Blue",Accessories,4938.96
14946,SO69758,105505,4/2/2014,"Long-Sleeve Logo Jersey, S",Clothing,328.69
4609,SO69759,105506,4/2/2014,Fender Set - Mountain,Accessories,1696.91
5316,SO69760,105507,4/2/2014,"Long-Sleeve Logo Jersey, L",Clothing,858.98
5316,SO69760,105508,4/2/2014,AWC Logo Cap,Clothing,2944.96
17963,SO69761,105509,4/2/2014,"Mountain-200 Silver, 38",Bikes,"2,214.55"
17963,SO69761,105510,4/2/2014,Hitch Rack - 4-Bike,Accessories,913.05
18311,SO69762,105511,4/2/2014,"Mountain-400-W Silver, 40",Bikes,1297.44
18311,SO69762,105512,4/2/2014,"Women's Mountain Shorts, L",Clothing,4171.16
7631,SO69763,105513,4/2/2014,"Mountain-400-W Silver, 40",Bikes,762.42
7631,SO69763,105514,4/2/2014,"Women's Mountain Shorts, L",Clothing,1069.23
7631,SO69763,105515,4/2/2014,AWC Logo Cap,Clothing,4315.42
10095,SO69764,105516,4/2/2014,"Mountain-400-W Silver, 38",Bikes,1878.09
10095,SO69764,105517,4/2/2014,AWC Logo Cap,Clothing,4949.37
10095,SO69764,105518,4/2/2014,"Women's Mountain Shorts, S",Clothing,2861.28
11398,SO69765,105519,4/2/2014,"Mountain-400-W Silver, 38",Bikes,2834.26
11398,SO69765,105520,4/2/2014,"Women's Mountain Shorts, L",Clothing,1206.28
9140,SO69766,105521,4/2/2014,"Mountain-200 Black, 38",Bikes,"1,958.47"
9140,SO69766,105522,4/2/2014,Water Bottle - 30 oz.,Accessories,473.19
9140,SO69766,105523,4/2/2014,Mountain Bottle Cage,Accessories,1244.87
6861,SO69767,105524,4/2/2014,"Mountain-200 Silver, 42",Bikes,"4,331.89"
6861,SO69767,105525,4/2/2014,Fender Set - Mountain,Accessories,3724.01
6861,SO69767,105526,4/2/2014,Mountain Bottle Cage,Accessories,2558.11
6861,SO69767,105527,4/2/2014,Water Bottle - 30 oz.,Accessories,2031.68
6861,SO69767,105528,4/2/2014,AWC Logo Cap,Clothing,2349.87
15282,SO69768,105529,4/2/2014,"Mountain-200 Black, 42",Bikes,"1,344.31"
15282,SO69768,105530,4/2/2014,Fender Set - Mountain,Accessories,209.36
15282,SO69768,105531,4/2/2014,"Long-Sleeve Logo Jersey, S",Clothing,996.09
18711,SO69769,105532,4/2/2014,"Touring-2000 Blue, 50",Bikes,"3,319.02"
18711,SO69769,105533,4/2/2014,Road Bottle Cage,Accessories,2801.49
7826,SO69770,105534,4/2/2014,"Touring-2000 Blue, 60",Bikes,"1,849.53"
7826,SO69770,105535,4/2/2014,"Racing Socks, L",Clothing,2223.66
7826,SO69770,105536,4/2/2014,"Long-Sleeve Logo Jersey, M",Clothing,195.08
18862,SO69771,105537,4/2/2014,"Touring-3000 Yellow, 50",Bikes,4016.57
18862,SO69771,105538,4/2/2014,"Sport-100 Helmet, Red",Accessories,4575.93
5437,SO69772,105539,4/2/2014,"Touring-1000 Blue, 46",Bikes,"2,645.52"
5437,SO69772,105540,4/2/2014,AWC Logo Cap,Clothing,2248.18
6234,SO69773,105541,4/2/2014,"Racing Socks, M",Clothing,1682
6234,SO69773,105542,4/2/2014,"Touring-1000 Blue, 46",Bikes,"1,037.87"
14454,SO69774,105543,4/2/2014,"Touring-1000 Yellow, 50",Bikes,"2,474.35"
14454,SO69774,105544,4/2/2014,Water Bottle - 30 oz.,Accessories,2750.4
14454,SO69774,105545,4/2/2014,Road Bottle Cage,Accessories,2871.75
14454,SO69774,105546,4/2/2014,"Sport-100 Helmet, Black",Accessories,403.84
14454,SO69774,105547,4/2/2014,"Long-Sleeve Logo Jersey, S",Clothing,3946.65
2814,SO69775,105548,4/2/2014,"Road-550-W Yellow, 44",Bikes,"3,153.97"
2814,SO69775,105549,4/2/2014,"Short-Sleeve Classic Jersey, XL",Clothing,742.61
3356,SO69776,105550,4/2/2014,"Road-250 Black, 48",Bikes,"2,552.91"
18525,SO69777,105551,4/2/2014,"Road-350-W Yellow, 42",Bikes,"4,122.90"
18525,SO69777,105552,4/2/2014,ML Road Tire,Accessories,3552.6
18525,SO69777,105553,4/2/2014,"Half-Finger Gloves, S",Clothing,2692.99
15565,SO69778,105554,4/2/2014,"Road-550-W Yellow, 42",Bikes,"2,569.22"
15565,SO69778,105555,4/2/2014,ML Road Tire,Accessories,890.24
